CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13269,2011-12-08 14:52:59.999999888,2,28,8537.32,5,5,5,555,Champions
15270,2011-11-24 09:24:00.000000296,16,21,8524.86,5,5,5,555,Champions
12798,2011-11-29 15:52:00.000000111,11,4,8510.93,5,3,5,535,Loyal Customers
13209,2011-11-09 13:54:00.000000296,31,13,8509.51,4,5,5,455,Champions
15786,2011-10-24 14:13:00.000000863,47,5,8501.62,4,4,5,445,Champions
13148,2011-11-10 15:23:00.000000101,30,26,8497.82,4,5,5,455,Champions
14286,2011-11-16 10:34:00.000000157,24,7,8479.76,4,4,5,445,Champions
18139,2011-11-22 10:44:00.000000853,18,6,8438.34,5,4,5,545,Champions
13047,2011-11-08 12:05:59.999999916,32,24,8428.53,4,5,5,455,Champions
14160,2010-04-08 14:29:59.999999164,611,7,8421.47,1,4,5,145,At Risk
17396,2011-10-31 14:12:00.000000046,40,14,8409.6,4,5,5,455,Champions
15984,2011-12-07 12:15:59.999999981,3,30,8393.02,5,5,5,555,Champions
14676,2011-11-08 13:28:59.999999805,32,12,8356.789999999999,4,5,5,455,Champions
14057,2011-11-16 10:31:59.999999759,24,22,8346.66,4,5,5,455,Champions
17611,2011-12-02 13:28:59.999999805,8,28,8337.53,5,5,5,555,Champions
13206,2010-11-04 16:50:00.000000139,401,13,8308.19,2,5,5,255,At Risk
12643,2011-08-03 12:55:59.999999638,129,12,8304.82,3,5,5,355,Potential Loyalists
17686,2011-12-02 15:38:59.999999452,8,9,8296.81,5,5,5,555,Champions
12637,2011-10-03 13:45:59.999999981,68,12,8283.81,3,5,5,355,Potential Loyalists
15998,2011-11-03 12:45:00.000000000,37,16,8274.14,4,5,5,455,Champions
15034,2011-11-24 12:10:59.999999638,16,14,8231.2,5,5,5,555,Champions
13381,2011-11-08 11:58:00.000000863,32,12,8224.37,4,5,5,455,Champions
13139,2011-11-23 13:54:00.000000296,17,8,8202.98,5,4,5,545,Champions
16722,2011-11-22 13:28:00.000000863,18,22,8189.56,5,5,5,555,Champions
17365,2011-11-27 12:13:00.000000027,13,15,8184.49,5,5,5,555,Champions
13426,2011-12-09 08:58:59.999999805,1,22,8167.38,5,5,5,555,Champions
13715,2011-03-03 19:21:00.000000129,282,17,8153.04,2,5,5,255,At Risk
14056,2011-12-08 13:35:59.999999916,2,23,8152.71,5,5,5,555,Champions
16672,2011-12-07 16:28:59.999999805,3,20,8134.9400000000005,5,5,5,555,Champions
17593,2011-12-06 10:30:00.000000000,4,11,8092.32,5,5,5,555,Champions
15955,2011-11-15 14:15:00.000000000,25,22,8085.9800000000005,4,5,5,455,Champions
17426,2011-12-01 18:07:00.000000111,9,13,8077.77,5,5,5,555,Champions
16767,2011-11-09 09:42:00.000000046,31,15,8056.76,4,5,5,455,Champions
16670,2011-11-23 09:34:00.000000361,17,20,8030.150000000001,5,5,5,555,Champions
14525,2011-11-20 11:36:59.999999898,20,17,8026.54,4,5,5,455,Champions
18041,2011-11-28 11:39:00.000000296,12,38,8018.7699999999995,5,5,5,555,Champions
16556,2011-10-04 11:35:59.999999703,67,17,8012.58,3,5,5,355,Potential Loyalists
13869,2011-08-08 13:53:00.000000101,124,10,7996.87,3,5,5,355,Potential Loyalists
13174,2011-11-23 14:35:00.000000139,17,12,7995.36,5,5,5,555,Champions
12428,2011-11-14 08:22:00.000000111,26,9,7956.46,4,5,5,455,Champions
16303,2011-11-14 10:49:00.000000575,26,7,7928.27,4,4,5,445,Champions
14291,2011-12-08 10:25:59.999999842,2,23,7904.1,5,5,5,555,Champions
13871,2011-11-17 10:49:00.000000575,23,17,7885.85,4,5,5,455,Champions
14159,2011-11-20 12:36:00.000000129,20,20,7860.8,5,5,5,555,Champions
15622,2011-10-27 16:44:00.000000853,44,17,7852.61,4,5,5,455,Champions
17085,2011-08-08 14:15:00.000000000,124,28,7847.67,3,5,5,355,Potential Loyalists
12757,2011-11-24 12:30:00.000000213,16,13,7834.650000000001,5,5,5,555,Champions
12867,2011-11-13 15:30:00.000000213,27,13,7829.26,4,5,5,455,Champions
16592,2011-12-05 13:49:00.000000575,5,28,7807.91,5,5,5,555,Champions
15544,2011-11-30 16:43:00.000000027,10,20,7807.89,5,5,5,555,Champions
14395,2011-12-07 14:34:00.000000575,3,20,7801.93,5,5,5,555,Champions
17409,2011-06-08 10:35:59.999999916,185,10,7793.51,3,5,5,355,Potential Loyalists
12720,2011-12-07 08:02:59.999999536,3,30,7787.28,5,5,5,555,Champions
17730,2011-12-06 15:43:00.000000863,4,20,7773.8,5,5,5,555,Champions
17739,2011-11-28 09:11:59.999999832,12,18,7730.59,5,5,5,555,Champions
13534,2011-12-07 14:51:59.999999693,3,35,7720.9,5,5,5,555,Champions
17696,2011-11-01 13:43:00.000000027,39,27,7679.59,4,5,5,455,Champions
14175,2011-10-11 11:54:59.999999647,60,8,7678.88,3,4,5,345,Potential Loyalists
13141,2011-09-16 09:53:59.999999870,85,17,7656.08,3,5,5,355,Potential Loyalists
15046,2011-11-30 15:49:59.999999721,10,25,7623.79,5,5,5,555,Champions
14145,2011-10-24 12:10:00.000000073,47,7,7600.05,4,4,5,445,Champions
13373,2011-10-10 10:50:59.999999703,61,6,7587.1900000000005,3,4,5,345,Potential Loyalists
13137,2011-11-29 12:08:59.999999870,11,16,7586.94,5,5,5,555,Champions
13709,2011-12-06 10:28:00.000000863,4,18,7571.35,5,5,5,555,Champions
14030,2011-11-21 16:47:59.999999749,19,20,7521.8,5,5,5,555,Champions
17091,2011-12-07 10:43:00.000000027,3,19,7495.75,5,5,5,555,Champions
15179,2011-11-21 12:53:00.000000306,19,13,7491.92,5,5,5,555,Champions
15581,2011-08-11 09:37:59.999999888,121,38,7480.4,3,5,5,355,Potential Loyalists
13815,2011-11-17 14:19:00.000000157,23,8,7475.74,4,4,5,445,Champions
16570,2011-11-24 17:01:59.999999972,16,20,7434.31,5,5,5,555,Champions
16242,2011-12-01 15:11:59.999999832,9,14,7404.65,5,5,5,555,Champions
17602,2011-12-07 13:53:00.000000101,3,14,7354.43,5,5,5,555,Champions
13082,2011-08-05 16:15:59.999999777,127,21,7335.75,3,5,5,355,Potential Loyalists
17238,2011-12-07 11:35:00.000000139,3,32,7331.67,5,5,5,555,Champions
16253,2011-10-04 09:08:59.999999870,67,7,7272.2,3,4,5,345,Potential Loyalists
14282,2011-12-06 17:04:00.000000361,4,25,7250.76,5,5,5,555,Champions
14092,2011-12-02 12:13:00.000000027,8,24,7229.45,5,5,5,555,Champions
14243,2011-12-01 11:12:00.000000046,9,17,7217.75,5,5,5,555,Champions
16729,2011-11-01 14:29:00.000000853,39,21,7205.33,4,5,5,455,Champions
14800,2011-10-23 12:46:00.000000194,48,17,7191.33,4,5,5,455,Champions
14688,2011-12-02 12:26:00.000000686,8,28,7190.42,5,5,5,555,Champions
16745,2011-09-14 11:58:00.000000863,87,17,7180.7,3,5,5,355,Potential Loyalists
14841,2011-10-17 15:02:59.999999331,54,14,7163.0,4,5,5,455,Champions
15950,2011-11-08 11:08:59.999999452,32,10,7120.91,4,5,5,455,Champions
15521,2011-10-30 13:41:59.999999832,41,16,7098.24,4,5,5,455,Champions
14113,2011-12-06 12:17:59.999999749,4,16,7092.610000000001,5,5,5,555,Champions
13451,2011-11-13 15:58:00.000000027,27,11,7090.06,4,5,5,455,Champions
17231,2011-11-27 15:17:59.999999749,13,25,7064.8,5,5,5,555,Champions
17769,2011-11-27 11:17:59.999999331,13,17,7053.38,5,5,5,555,Champions
13183,2011-12-02 10:30:00.000000000,8,15,7036.18,5,5,5,555,Champions
17965,2011-11-02 09:30:59.999999777,38,29,7006.65,4,5,5,455,Champions
16938,2011-12-01 10:20:00.000000556,9,9,6995.360000000001,5,5,5,555,Champions
17690,2011-11-09 15:17:00.000000185,31,20,6963.8,4,5,5,455,Champions
12841,2011-12-05 11:13:00.000000863,5,40,6958.2,5,5,5,555,Champions
13552,2011-10-04 15:19:00.000000575,67,22,6948.92,3,5,5,355,Potential Loyalists
15674,2011-09-27 15:17:00.000000185,74,13,6948.2300000000005,3,5,5,355,Potential Loyalists
16265,2011-11-30 16:40:59.999999638,10,12,6935.17,5,5,5,555,Champions
16187,2011-11-08 09:49:59.999999721,32,15,6911.4400000000005,4,5,5,455,Champions
15301,2011-10-20 09:56:59.999999832,51,17,6909.67,4,5,5,455,Champions
12749,2011-12-06 09:55:59.999999638,4,9,6897.36,5,5,5,555,Champions
16170,2011-10-20 08:20:59.999999916,51,20,6869.0,4,5,5,455,Champions
15129,2011-10-20 14:39:59.999999860,51,23,6860.18,4,5,5,455,Champions
18231,2011-05-31 14:17:59.999999331,193,28,6854.17,2,5,5,255,At Risk
16401,2011-12-08 18:14:59.999999164,2,23,6849.15,5,5,5,555,Champions
12613,2011-10-13 14:58:59.999999805,58,10,6817.37,4,5,5,455,Champions
12830,2011-11-02 11:53:59.999999452,38,6,6814.64,4,4,5,445,Champions
16145,2011-12-01 10:32:59.999999331,9,19,6805.4400000000005,5,5,5,555,Champions
15413,2010-01-17 11:32:59.999999749,692,5,6798.72,1,4,5,145,At Risk
12417,2011-12-06 14:51:59.999999693,4,20,6797.41,5,5,5,555,Champions
14401,2011-12-05 13:30:00.000000000,5,22,6795.9,5,5,5,555,Champions
13993,2011-10-28 09:05:59.999999916,43,19,6775.71,4,5,5,455,Champions
13983,2011-11-10 11:06:00.000000129,30,21,6753.89,4,5,5,455,Champions
12662,2011-12-09 11:58:59.999999805,1,20,6726.54,5,5,5,555,Champions
12712,2011-11-11 08:19:00.000000157,29,21,6723.03,4,5,5,455,Champions
15321,2011-09-30 09:39:59.999999647,71,12,6709.7300000000005,3,5,5,355,Potential Loyalists
14844,2011-10-07 10:40:59.999999638,64,10,6702.43,3,5,5,355,Potential Loyalists
17975,2011-11-24 13:27:00.000000046,16,24,6696.33,5,5,5,555,Champions
13734,2010-07-19 12:04:00.000000157,509,4,6695.6900000000005,1,3,5,135,Needs Attention
16497,2011-10-21 10:54:59.999999860,50,23,6695.28,4,5,5,455,Champions
13384,2011-11-09 11:04:00.000000361,31,11,6680.83,4,5,5,455,Champions
17700,2011-11-23 11:51:00.000000129,17,14,6679.97,5,5,5,555,Champions
14461,2011-07-14 17:10:59.999999842,149,13,6676.91,3,5,5,355,Potential Loyalists
16717,2011-11-16 12:15:59.999999981,24,14,6663.68,4,5,5,455,Champions
17001,2011-12-09 09:37:59.999999888,1,19,6640.8,5,5,5,555,Champions
13953,2011-12-02 16:04:00.000000575,8,12,6640.68,5,5,5,555,Champions
14562,2011-12-06 11:05:00.000000556,4,26,6638.15,5,5,5,555,Champions
13394,2011-12-08 11:35:59.999999703,2,19,6621.7,5,5,5,555,Champions
12626,2011-11-16 16:05:59.999999703,24,9,6620.48,4,5,5,455,Champions
13520,2011-10-12 10:20:00.000000556,59,11,6606.0,4,5,5,455,Champions
13831,2011-11-23 15:40:59.999999842,17,18,6585.54,5,5,5,555,Champions
12843,2011-10-05 12:08:59.999999870,66,30,6583.36,3,5,5,355,Potential Loyalists
13015,2011-10-17 13:19:00.000000361,54,11,6579.78,4,5,5,455,Champions
13883,2011-11-29 10:44:59.999999164,11,15,6560.02,5,5,5,555,Champions
12836,2011-10-11 15:10:00.000000073,60,15,6559.7300000000005,3,5,5,355,Potential Loyalists
15980,2011-09-12 09:40:59.999999842,89,7,6543.68,3,4,5,345,Potential Loyalists
14855,2011-08-12 14:01:59.999999972,120,7,6520.3,3,4,5,345,Potential Loyalists
14221,2011-10-28 13:41:59.999999832,43,17,6517.49,4,5,5,455,Champions
12823,2011-09-26 07:34:59.999999721,75,18,6501.5,3,5,5,355,Potential Loyalists
13317,2011-10-04 13:34:59.999999721,67,19,6486.091,3,5,5,355,Potential Loyalists
12779,2011-11-02 11:42:59.999999814,38,14,6474.11,4,5,5,455,Champions
14154,2011-04-14 16:25:59.999999842,240,8,6460.7,2,4,5,245,At Risk
15750,2011-12-07 12:34:00.000000361,3,18,6452.991,5,5,5,555,Champions
16940,2011-10-18 13:15:00.000000213,53,8,6427.66,4,5,5,455,Champions
16655,2011-11-22 11:25:00.000000073,18,13,6423.26,5,5,5,555,Champions
12656,2011-11-22 13:41:59.999999832,18,8,6407.83,5,4,5,545,Champions
15514,2011-11-27 14:39:59.999999860,13,18,6392.06,5,5,5,555,Champions
18094,2011-09-19 09:27:59.999999814,82,13,6391.52,3,5,5,355,Potential Loyalists
12406,2011-11-17 19:21:59.999999693,23,5,6390.36,4,4,5,445,Champions
14388,2011-11-29 13:31:59.999999759,11,16,6388.2,5,5,5,555,Champions
14766,2011-12-01 16:05:00.000000139,9,11,6375.7300000000005,5,5,5,555,Champions
12356,2011-11-17 08:39:59.999999860,23,6,6371.73,4,4,5,445,Champions
14702,2011-12-08 19:28:59.999999805,2,29,6368.78,5,5,5,555,Champions
14227,2011-11-13 15:47:59.999999331,27,15,6368.71,4,5,5,455,Champions
12484,2011-11-07 11:36:59.999999898,33,12,6354.1,4,5,5,455,Champions
13590,2011-11-28 12:53:59.999999870,12,18,6336.04,5,5,5,555,Champions
18245,2011-12-02 14:47:59.999999536,8,20,6324.9800000000005,5,5,5,555,Champions
13654,2011-10-27 16:23:59.999999452,44,11,6308.0,4,5,5,455,Champions
12913,2011-12-05 12:10:59.999999638,5,13,6283.24,5,5,5,555,Champions
15480,2011-08-15 14:32:00.000000185,117,5,6279.0,3,4,5,345,Potential Loyalists
13136,2011-10-14 13:40:59.999999638,57,13,6274.56,4,5,5,455,Champions
13615,2011-01-25 08:20:59.999999916,319,8,6272.53,2,4,5,245,At Risk
17873,2011-09-20 16:40:59.999999638,81,18,6265.33,3,5,5,355,Potential Loyalists
14004,2011-10-27 14:39:59.999999860,44,11,6258.45,4,5,5,455,Champions
15369,2010-08-04 13:54:00.000000296,493,11,6251.26,1,5,5,155,At Risk
12497,2011-09-19 12:29:00.000000018,82,3,6248.5,3,3,5,335,Potential Loyalists
17799,2011-11-17 15:15:59.999999981,23,20,6246.93,4,5,5,455,Champions
18118,2011-11-29 11:32:00.000000185,11,29,6221.02,5,5,5,555,Champions
16735,2011-09-22 11:49:00.000000361,79,14,6217.41,3,5,5,355,Potential Loyalists
12429,2011-11-30 17:22:00.000000111,10,8,6204.41,5,4,5,545,Champions
15673,2011-09-12 16:12:00.000000250,89,9,6204.32,3,5,5,355,Potential Loyalists
13334,2011-09-18 15:20:59.999999703,83,5,6201.8,3,4,5,345,Potential Loyalists
16103,2011-12-02 14:16:00.000000194,8,22,6191.71,5,5,5,555,Champions
16156,2011-12-01 12:42:00.000000046,9,20,6188.18,5,5,5,555,Champions
14534,2011-12-07 12:19:00.000000575,3,26,6187.66,5,5,5,555,Champions
15299,2011-10-03 14:19:00.000000157,68,10,6156.53,3,5,5,355,Potential Loyalists
14390,2011-11-29 13:49:00.000000575,11,13,6150.03,5,5,5,555,Champions
17669,2011-10-28 08:52:59.999999888,43,10,6142.35,4,5,5,455,Champions
13266,2011-11-28 14:39:00.000000296,12,19,6135.04,5,5,5,555,Champions
14852,2011-10-12 13:20:00.000000556,59,18,6132.43,4,5,5,455,Champions
17419,2011-11-28 13:47:00.000000185,12,18,6126.25,5,5,5,555,Champions
13230,2011-12-05 16:02:59.999999749,5,30,6120.01,5,5,5,555,Champions
14180,2011-11-29 10:56:00.000000686,11,33,6117.5,5,5,5,555,Champions
13935,2010-04-22 11:20:59.999999916,597,3,6116.92,1,3,5,135,Needs Attention
14560,2011-12-02 15:21:59.999999898,8,44,6114.03,5,5,5,555,Champions
18178,2011-08-03 09:30:00.000000213,129,11,6103.74,3,5,5,355,Potential Loyalists
14530,2011-11-14 10:38:00.000000306,26,16,6088.87,4,5,5,455,Champions
18061,2011-11-18 11:19:59.999999721,22,28,6083.81,4,5,5,455,Champions
17509,2011-10-13 10:25:59.999999842,58,8,6083.64,4,5,5,455,Champions
16954,2011-12-09 09:46:00.000000194,1,20,6081.88,5,5,5,555,Champions
12664,2011-12-01 17:06:59.999999693,9,11,6070.04,5,5,5,555,Champions
17644,2011-12-08 13:43:00.000000027,2,20,6028.6,5,5,5,555,Champions
13658,2011-11-30 10:12:59.999999814,10,9,6025.5,5,5,5,555,Champions
17819,2011-09-29 10:51:59.999999898,72,12,6021.05,3,5,5,355,Potential Loyalists
15372,2011-07-25 16:38:59.999999870,138,8,6017.06,3,4,5,345,Potential Loyalists
15202,2010-10-15 13:05:00.000000139,421,3,6001.49,1,3,5,135,Needs Attention
16456,2011-09-01 13:50:00.000000139,100,13,6000.94,3,5,5,355,Potential Loyalists
12835,2010-10-08 10:59:00.000000018,428,41,5996.83,1,5,5,155,At Risk
15755,2011-11-29 14:57:00.000000046,11,17,5993.12,5,5,5,555,Champions
14105,2011-04-14 17:58:00.000000863,240,5,5988.83,2,4,5,245,At Risk
17457,2011-08-05 12:47:59.999999331,127,14,5984.8099999999995,3,5,5,355,Potential Loyalists
14440,2011-12-01 15:42:00.000000046,9,13,5982.03,5,5,5,555,Champions
17625,2011-11-21 13:35:59.999999916,19,8,5978.9,5,5,5,555,Champions
14535,2011-10-10 15:38:59.999999452,61,9,5973.2300000000005,3,5,5,355,Potential Loyalists
15785,2011-11-07 11:32:59.999999749,33,16,5969.93,4,5,5,455,Champions
14918,2011-08-16 11:50:00.000000556,116,9,5955.81,3,5,5,355,Potential Loyalists
12500,2011-11-16 16:20:00.000000556,24,19,5955.21,4,5,5,455,Champions
14257,2011-10-06 16:54:00.000000296,65,9,5954.45,3,5,5,355,Potential Loyalists
16710,2011-11-20 14:50:00.000000556,20,22,5921.35,4,5,5,455,Champions
15971,2011-11-22 12:49:59.999999721,18,18,5902.83,5,5,5,555,Champions
12455,2011-09-27 15:30:59.999999777,74,10,5879.95,3,5,5,355,Potential Loyalists
18065,2011-12-04 10:30:00.000000000,6,29,5866.63,5,5,5,555,Champions
17146,2011-08-26 12:43:59.999999805,106,13,5852.64,3,5,5,355,Potential Loyalists
14112,2011-11-17 12:30:00.000000213,23,13,5834.59,4,5,5,455,Champions
12910,2011-11-16 14:28:00.000000027,24,13,5796.52,4,5,5,455,Champions
18075,2011-11-16 15:20:59.999999703,24,20,5783.29,4,5,5,455,Champions
17672,2011-10-20 14:17:59.999999331,51,7,5778.63,4,4,5,445,Champions
14099,2011-11-23 13:53:00.000000101,17,20,5750.91,5,5,5,555,Champions
16316,2011-10-06 13:47:59.999999749,65,13,5744.91,3,5,5,355,Potential Loyalists
12615,2011-12-07 15:01:59.999999759,3,8,5740.98,5,4,5,545,Champions
13771,2011-10-06 14:17:59.999999331,65,9,5728.82,3,5,5,355,Potential Loyalists
13870,2011-12-07 13:22:59.999999888,3,15,5712.08,5,5,5,555,Champions
16607,2011-11-22 10:23:59.999999452,18,25,5706.87,5,5,5,555,Champions
17651,2011-11-28 10:28:59.999999805,12,16,5703.52,5,5,5,555,Champions
16279,2011-11-18 15:00:00.000000000,22,9,5698.28,4,5,5,455,Champions
16458,2011-12-07 09:34:00.000000361,3,30,5690.89,5,5,5,555,Champions
13157,2011-10-21 13:50:00.000000139,50,9,5687.36,4,5,5,455,Champions
12727,2011-11-29 11:45:59.999999777,11,10,5679.53,5,5,5,555,Champions
12633,2011-10-12 11:39:59.999999860,59,7,5678.16,4,4,5,445,Champions
13901,2011-09-28 14:47:59.999999536,73,15,5676.34,3,5,5,355,Potential Loyalists
17491,2011-12-08 16:17:59.999999536,2,17,5653.67,5,5,5,555,Champions
16409,2011-11-03 16:44:59.999999164,37,12,5652.74,4,5,5,455,Champions
13722,2011-07-31 12:43:59.999999805,132,10,5635.41,3,5,5,355,Potential Loyalists
16320,2011-06-20 15:24:59.999999860,173,6,5628.99,3,4,5,345,Potential Loyalists
16003,2011-11-10 09:56:59.999999832,30,10,5613.83,4,5,5,455,Champions
18145,2011-11-27 11:22:00.000000111,13,11,5609.74,5,5,5,555,Champions
16200,2011-12-05 14:39:59.999999860,5,12,5608.1,5,5,5,555,Champions
17838,2011-11-13 11:19:59.999999721,27,13,5604.64,4,5,5,455,Champions
16011,2011-12-01 16:31:00.000000194,9,29,5601.01,5,5,5,555,Champions
15228,2011-10-04 13:56:00.000000686,67,6,5580.2699999999995,3,4,5,345,Potential Loyalists
15854,2011-12-05 13:38:59.999999870,5,21,5578.28,5,5,5,555,Champions
17203,2011-11-04 12:27:00.000000250,36,10,5564.09,4,5,5,455,Champions
14210,2011-08-26 12:36:00.000000129,106,16,5556.570000000001,3,5,5,355,Potential Loyalists
15527,2011-11-21 12:17:00.000000185,19,23,5554.89,5,5,5,555,Champions
14907,2011-12-06 14:13:59.999999805,4,16,5547.72,5,5,5,555,Champions
14572,2011-12-06 14:39:59.999999860,4,11,5526.88,5,5,5,555,Champions
17069,2011-11-11 17:13:00.000000863,29,14,5517.2300000000005,4,5,5,455,Champions
14732,2011-12-01 14:34:00.000000575,9,19,5517.07,5,5,5,555,Champions
17092,2011-10-20 19:50:59.999999703,51,11,5511.41,4,5,5,455,Champions
17204,2011-06-17 14:45:59.999999777,176,9,5504.6900000000005,3,5,5,355,Potential Loyalists
14189,2011-12-07 15:55:00.000000073,3,16,5503.15,5,5,5,555,Champions
13115,2011-11-28 12:37:59.999999888,12,10,5494.7,5,5,5,555,Champions
16609,2011-11-24 13:31:59.999999759,16,7,5493.46,5,4,5,545,Champions
13593,2011-08-23 13:34:59.999999721,109,14,5493.29,3,5,5,355,Potential Loyalists
13769,2011-12-07 15:08:00.000000306,3,20,5478.12,5,5,5,555,Champions
16992,2011-11-29 11:50:00.000000556,11,13,5476.5,5,5,5,555,Champions
17512,2011-11-11 12:10:59.999999638,29,18,5467.820000000001,4,5,5,455,Champions
12480,2011-11-11 14:51:59.999999693,29,7,5464.85,4,4,5,445,Champions
17685,2011-11-23 11:35:59.999999703,17,12,5454.95,5,5,5,555,Champions
18198,2011-12-05 14:49:00.000000361,5,17,5425.56,5,5,5,555,Champions
12378,2011-08-02 10:34:00.000000157,130,2,5416.32,3,2,5,325,Needs Attention
14626,2011-11-16 10:37:00.000000111,24,11,5410.92,4,5,5,455,Champions
14249,2010-10-25 12:34:00.000000361,411,12,5400.461,1,5,5,155,At Risk
17719,2011-11-02 10:35:59.999999916,38,15,5396.04,4,5,5,455,Champions
17612,2011-10-17 14:58:59.999999805,54,18,5394.86,4,5,5,455,Champions
13362,2011-11-30 14:41:00.000000686,10,7,5394.07,5,4,5,545,Champions
13014,2011-11-29 12:27:00.000000250,11,11,5381.08,5,5,5,555,Champions
14459,2011-07-07 13:34:59.999999721,156,2,5375.741,3,2,5,325,Needs Attention
14442,2011-05-19 11:35:59.999999703,205,7,5367.0199999999995,2,4,5,245,At Risk
17863,2011-10-11 13:44:59.999999164,60,12,5360.48,3,5,5,355,Potential Loyalists
12362,2011-12-06 15:39:59.999999647,4,11,5356.23,5,5,5,555,Champions
15641,2011-08-26 14:04:00.000000361,106,12,5345.55,3,5,5,355,Potential Loyalists
16008,2011-11-16 10:31:59.999999759,24,15,5339.13,4,5,5,455,Champions
15628,2011-12-05 10:23:59.999999452,5,17,5333.08,5,5,5,555,Champions
13842,2011-10-12 10:50:59.999999703,59,18,5319.34,4,5,5,455,Champions
17584,2011-12-02 17:12:00.000000046,8,6,5309.42,5,4,5,545,Champions
16546,2011-02-22 11:19:59.999999721,291,5,5307.07,2,4,5,245,At Risk
16393,2011-12-07 12:50:59.999999916,3,23,5297.77,5,5,5,555,Champions
15394,2011-11-30 11:49:00.000000361,10,11,5286.8,5,5,5,555,Champions
15152,2011-11-30 12:31:59.999999972,10,14,5263.83,5,5,5,555,Champions
13931,2011-09-05 10:12:00.000000250,96,11,5257.38,3,5,5,355,Potential Loyalists
13975,2011-11-08 13:19:00.000000361,32,12,5256.4,4,5,5,455,Champions
13107,2011-10-26 14:51:59.999999693,45,9,5253.07,4,5,5,455,Champions
14930,2011-08-23 10:31:00.000000194,109,6,5236.7300000000005,3,4,5,345,Potential Loyalists
12755,2011-03-04 12:42:00.000000046,281,11,5236.259999999999,2,5,5,255,At Risk
15722,2011-11-04 11:42:59.999999814,36,11,5234.0,4,5,5,455,Champions
17061,2011-09-27 11:23:59.999999870,74,11,5232.2300000000005,3,5,5,355,Potential Loyalists
12422,2011-09-05 09:47:59.999999331,96,17,5231.8,3,5,5,355,Potential Loyalists
15606,2011-10-09 15:46:59.999999759,62,17,5230.99,3,5,5,355,Potential Loyalists
13763,2011-10-07 15:13:00.000000027,64,3,5217.4400000000005,3,3,5,335,Potential Loyalists
15812,2011-08-24 14:19:00.000000157,108,12,5201.47,3,5,5,355,Potential Loyalists
